"Density","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1849999,0.00032597422,1004.703,0,1.7849999e-05,74.445473,0.31976569,0.53968894,-4.3725322e-06,-8.6527798e-09,-8.2492285e-10,-5.4321372e-08,-4.105853e-09,0,0,0,0,0.38880524,0.020452136,1.5188611,0.0011128497,0,0,1,0.014,0.40000001,0.014,0
1.1849999,0.00032777179,1004.703,0,1.7849999e-05,73.93177,0.31982455,0.53978825,-4.4306516e-06,-8.9384455e-09,-8.3452767e-10,-5.671442e-08,-4.2235073e-09,0,0,0,0,0.39081195,0.020413285,1.5230263,0.0011171323,0,0,1,0.0142,0.40000001,0.0142,0
1.1849999,0.00032956936,1004.703,0,1.7849999e-05,73.41806,0.31988341,0.53988761,-4.4887711e-06,-9.2241121e-09,-8.4413254e-10,-5.9107467e-08,-4.3411617e-09,0,0,0,0,0.39281863,0.020374436,1.5271916,0.0011214148,0,0,1,0.0144,0.40000001,0.0144,0
1.1849999,0.00033136696,1004.703,0,1.7849999e-05,72.90435,0.31994227,0.53998697,-4.5468905e-06,-9.5097796e-09,-8.5373741e-10,-6.1500529e-08,-4.4588164e-09,0,0,0,0,0.39482534,0.020335587,1.531357,0.0011256974,0,0,1,0.0146,0.40000001,0.0146,0
1.1849999,0.00033316453,1004.703,0,1.7849999e-05,72.39064,0.32000113,0.54008627,-4.60501e-06,-9.7954453e-09,-8.6334223e-10,-6.3893573e-08,-4.5764708e-09,0,0,0,0,0.39683205,0.020296736,1.5355223,0.00112998,0,0,1,0.0148,0.40000001,0.0148,0
1.1849999,0.0003349621,1004.703,0,1.7849999e-05,71.87693,0.32005998,0.54018563,-4.6631299e-06,-1.0081113e-08,-8.7294716e-10,-6.6286631e-08,-4.6941255e-09,0,0,0,0,0.39883873,0.020257886,1.5396878,0.0011342625,0,0,1,0.015000001,0.40000001,0.015000001,0
1.1849999,0.00033675969,1004.703,0,1.7849999e-05,71.36322,0.32011884,0.54028493,-4.7212488e-06,-1.0366779e-08,-8.8255198e-10,-6.8679682e-08,-4.8117799e-09,0,0,0,0,0.40084544,0.020219035,1.543853,0.001138545,0,0,1,0.0152,0.40000001,0.0152,0
1.1849999,0.00033855726,1004.703,0,1.7849999e-05,70.84951,0.32017767,0.54038429,-4.7793683e-06,-1.0652445e-08,-8.9215685e-10,-7.1072726e-08,-4.9294342e-09,0,0,0,0,0.40285215,0.020180186,1.5480183,0.0011428276,0,0,1,0.0154,0.40000001,0.0154,0
1.1849999,0.00034035483,1004.703,0,1.7849999e-05,70.3358,0.32023653,0.54048365,-4.8374882e-06,-1.0938113e-08,-9.0176172e-10,-7.3465785e-08,-5.047089e-09,0,0,0,0,0.40485883,0.020141337,1.5521836,0.0011471101,0,0,1,0.015600001,0.40000001,0.015600001,0
1.1849999,0.00034215243,1004.703,0,1.7849999e-05,69.82209,0.32029539,0.54058295,-4.8956076e-06,-1.122378e-08,-9.1136659e-10,-7.5858843e-08,-5.1647442e-09,0,0,0,0,0.40686554,0.020102486,1.556349,0.0011513927,0,0,1,0.015800001,0.40000001,0.015800001,0
1.1849999,0.00034395,1004.703,0,1.7849999e-05,69.30838,0.32035425,0.54068232,-4.9537271e-06,-1.1509446e-08,-9.2097147e-10,-7.8251894e-08,-5.2823985e-09,0,0,0,0,0.40887225,0.020063637,1.5605143,0.0011556753,0,0,1,0.016000001,0.40000001,0.016000001,0
1.1849999,0.00034574757,1004.703,0,1.7849999e-05,68.79467,0.32041311,0.54078162,-5.0118465e-06,-1.1795112e-08,-9.3057628e-10,-8.0644938e-08,-5.4000524e-09,0,0,0,0,0.41087893,0.020024788,1.5646796,0.0011599578,0,0,1,0.0162,0.40000001,0.0162,0
1.1849999,0.00034749051,1004.703,0,1.7849999e-05,68.296837,0.32047084,0.54087907,-5.0449867e-06,-1.2030246e-08,-9.3540264e-10,-8.2743348e-08,-5.5067235e-09,0,0,0,0,0.41282463,0.019987086,1.5688454,0.0011643418,0,0,1,0.0164,0.40000001,0.0164,0
1.1849999,0.00034907032,1004.703,0,1.7849999e-05,67.846397,0.32052514,0.54097068,-5.0035419e-06,-1.2114501e-08,-9.2596114e-10,-8.3962e-08,-5.5806004e-09,0,0,0,0,0.41458824,0.019952815,1.5730125,0.0011690285,0,0,1,0.0166,0.40000001,0.0166,0
